x,y,cluster
14.859084,25.996912,4
-6.0215683,-8.737036,0
18.525547,-13.315672,3
15.710396,-42.079502,1
28.302595,38.041397,4
35.97272,29.155823,4
-15.776797,23.240765,1
-34.89844,14.631722,4
13.746465,-0.77982384,2
20.896542,0.3367602,2
0.732641,15.147065,4
-2.9433959,27.031263,4
-12.127429,28.481756,0
24.3869,-2.9639618,3
-8.012596,-28.736925,0
11.956482,-18.52455,4
-40.97267,-16.870815,3
-14.607478,-45.397713,1
3.3885312,20.336441,4
14.9700365,25.716265,4
15.683415,-42.22119,4
-24.528864,-27.005379,4
23.716732,-18.59445,0
-34.99226,-36.044792,3
6.2426977,8.826533,4
49.364742,-3.5828996,4
39.021137,19.317095,3
-31.79786,11.230356,3
9.523703,-4.0640597,4
20.41212,-12.647813,0
23.07013,-0.34110883,1
-41.017487,21.908836,3
30.178772,29.144424,3
11.095152,7.5601707,3
-46.424793,-8.521022,3
8.161789,46.777958,1
4.572817,19.03643,4
29.651161,29.59447,3
-43.155357,20.151264,4
34.310204,-31.35023,4
-48.093113,14.498568,1
15.562773,-48.819576,4
-2.6291904,21.453548,3
-32.56769,-9.645119,1
39.973663,24.715675,3
-31.529137,-4.718184,3
13.615893,-27.249434,3
-25.88756,2.972738,3
18.656805,-24.866728,1
31.698032,-2.7941706,4
-30.956524,-11.332296,3
48.170815,-8.652618,3
-5.9737625,-47.49744,3
7.3412547,-5.051588,3
46.962364,-22.098194,1
43.421623,-2.6053782,1
27.238586,12.193959,4
33.567657,21.646112,3
-21.599669,13.422684,4
17.898209,20.633377,1
-38.083054,17.27203,4
-1.9433464,37.341034,4
-46.47254,-9.127026,3
8.558332,6.8359513,3
4.658587,41.292175,3
14.795354,6.5068755,4
-22.454483,0.13699827,3
3.734288,-19.498028,3
7.432084,48.355797,1
4.4188943,-12.795066,0
7.728387,-31.126614,4
43.726067,-2.5514405,1
-15.191849,17.489378,1
24.583925,-46.168327,1
23.055325,-22.125584,0
-23.44715,-11.525346,3
-37.86877,8.833673,2
38.724586,-15.130885,4
26.64633,-41.489784,4
4.361563,41.202038,3
-47.561493,14.267001,4
23.193056,26.907267,4
-7.02402,-27.044903,3
-42.00054,-14.554319,3
-15.141891,32.073547,4
-36.391308,6.84108,2
22.430996,-25.999645,2
14.989094,37.002323,4
-29.375275,31.331503,4
5.38416,-33.16584,4
23.428982,-37.40497,4
5.9709,-39.61897,1
29.89709,18.19198,4
-34.655025,-13.808794,2
-29.844538,-17.521173,3
-12.5607395,37.363247,4
17.438198,42.46553,3
28.477425,38.70421,4
-41.471394,2.9847362,3
35.413128,14.265808,3
-27.61152,-34.172752,1
34.34443,-4.365691,0
8.151496,-50.594852,4
11.739635,36.837524,4
11.460913,27.770025,4
44.82616,-15.305647,1
-8.141601,47.49958,3
46.9485,1.5680563,4
14.204586,13.841322,1
15.437874,-20.822422,4
-9.596114,-18.421852,4
9.157623,17.025787,3
-13.169832,-36.08744,3
22.650738,-27.426155,2
4.2858944,22.523594,2
19.41872,-23.503807,3
17.032515,-32.665813,3
-26.183985,34.624428,4
-27.393476,-10.642584,4
-11.986049,-26.072332,3
26.428005,28.00455,3
-27.629305,39.002567,2
1.1481949,31.692015,4
-46.12167,10.4863,2
20.353825,-12.809701,0
15.24782,-18.19916,4
15.423137,33.909153,4
-48.351612,17.106297,3
-42.372723,11.2530985,3
-12.723297,32.44237,2
-38.383125,-5.532352,2
-15.177547,-32.15131,2
13.549138,-31.379543,2
13.513421,-9.582905,4
49.124557,-6.6697145,3
40.313187,2.7599866,4
-16.471567,-16.865421,4
-20.138952,-9.496228,1
40.102024,3.5338273,4
9.381449,29.02492,4
48.883175,-2.8262537,4
-30.4592,-24.506975,1
21.511559,-10.4689045,3
-12.626996,36.321938,4
33.284924,11.718916,3
22.790756,-14.794519,3
4.465688,-47.226883,3
-34.389267,-35.997383,3
-37.231186,-26.459795,3
18.334986,-11.420051,3
11.13529,-0.500109,0
32.286514,-12.214358,1
6.835199,-16.421638,4
-6.8062406,1.5536681,4
-6.6186967,-28.93335,1
23.279112,-7.4952064,0
-10.148651,-2.4619787,2
33.379784,18.546833,3
-1.6267533,-5.714665,1
-30.693127,-17.601065,3
-46.32932,15.9951315,3
16.13422,-36.40117,3
17.318386,40.21449,3
-4.8483033,-21.23074,0
-9.322294,2.261747,4
37.285984,17.96632,3
-11.228832,3.1707578,3
41.122314,19.860622,3
-5.1754537,-39.63391,1
42.284576,13.8635645,4
-8.30044,43.24259,4
39.09599,29.361944,4
-15.361465,2.197056,3
13.06088,29.998499,3
-21.441685,31.708466,4
18.137157,-10.607938,3
33.481514,29.800575,4
27.61055,-3.4855764,3
-14.047097,-35.755165,3
-32.428223,19.701262,2
-0.19085239,-23.554928,1
-6.1951637,10.488242,3
-15.244664,33.726192,4
-2.3379128,7.673483,3
-12.714632,-13.285143,4
25.936314,24.019987,4
-13.297565,37.435017,2
40.207623,-10.488349,4
50.77995,1.085725,3
-8.627088,-15.821432,3
-14.239138,-45.463306,1
43.66184,18.35115,3
-47.685356,9.0390005,3
-19.286646,-7.7219887,2
50.179035,1.9089111,1
0.15350012,-0.9049348,0
4.7173944,-46.43652,0
17.785006,-25.664406,4
-11.248634,-18.14728,4
15.840745,39.21751,4
39.00463,11.96186,3
10.351488,-35.324806,4
-6.1277013,27.50119,4
17.745571,-21.17964,4
-18.233732,0.25215712,4
-0.49287954,22.688457,2
-14.135985,6.7611365,3
34.798237,9.523981,4
20.190966,15.226427,4
-0.024423065,16.65938,4
22.625727,-1.7107737,3
-24.719088,-8.193812,3
5.669005,8.994759,4
2.9974508,48.133274,1
-25.039566,-20.795189,3
37.162453,4.0837636,3
11.399652,-29.567907,3
-38.81179,4.387892,3
29.045687,36.684,4
2.8383334,-29.795135,4
30.935513,-1.6801645,3
9.6852255,8.26848,4
-31.625948,32.997955,3
-24.3933,-40.64143,2
-1.446734,26.189249,4
1.2299322,-42.084404,4
9.62368,-22.70808,3
-2.7020695,-6.1050906,2
26.449032,-12.025317,3
1.1505747,-9.742822,0
45.526154,-5.6260505,1
-27.011204,18.769245,4
6.6532745,-49.758568,4
10.126831,22.435915,4
16.89371,24.592152,4
-12.340715,-8.155919,1
-24.370884,2.791255,1
14.0248575,-12.775131,4
-5.9397693,2.4613285,0
25.484444,0.8677653,1
-34.489487,-35.809536,2
49.373184,-8.203765,3
-49.91292,14.82632,1
-23.70871,33.66784,2
1.5207651,49.533497,1
-14.792001,-22.400673,2
-1.2368377,0.53048766,1
-5.0966587,-39.715324,1
-12.652459,-2.9452395,0
-30.894361,-36.038975,3
-44.526604,15.140172,4
38.004894,25.865726,3
-38.06127,-10.55578,4
9.386227,-35.400692,4
28.225391,38.560905,4
15.065942,-30.53755,1
-15.797858,-24.542885,3
-2.0946243,27.458178,4
-13.54409,10.246028,4
-12.388125,-2.8601196,3
-46.626938,9.353757,1
4.5064673,7.2288566,4
-11.742046,-45.633835,1
9.437514,-21.642601,3
35.906986,27.090586,3
7.8646035,11.964005,4
-26.390276,-9.984507,4
-12.430541,36.144966,4
6.174316,40.37958,0
-22.046453,-33.333973,3
35.69403,28.491169,4
36.303417,22.758335,4
10.368087,-35.25789,3
-8.275283,-31.434021,3
34.483204,13.100229,3
0.88463485,31.029215,4
-38.06494,10.732421,4
-14.656925,-28.473202,1
-21.006598,-24.542622,0
-41.40843,3.5408313,3
-30.516376,-32.739113,3
17.458609,-9.0982275,3
29.134277,-17.612204,3
14.844952,-4.1341586,4
-29.09241,-40.78749,1
-14.8267975,-46.24744,2
-41.297535,9.019409,2
-1.1756583,4.910973,4
8.326747,-27.684267,4
-3.1192153,28.122614,4
4.1159496,21.91659,4
-33.71156,31.783169,3
-26.235662,5.5761294,3
32.726788,-7.238078,2
-36.901917,-8.795631,2
23.459293,18.135439,4
26.575624,-6.89688,3
32.446182,20.225641,4
24.360882,5.016316,4
8.506321,33.8267,3
-12.282408,-23.839918,3
17.294228,-22.13206,4
7.685361,-42.04821,3
2.4945712,30.917192,1
43.815,16.35453,4
18.688387,12.975883,4
-1.2698044,2.0309227,2
-12.551258,-13.38579,4
-8.990132,-8.673643,0
25.581575,-45.494694,2
36.736916,17.920174,3
7.6589537,49.54126,1
0.33330858,9.354041,3
4.3733068,-12.552616,4
14.561354,-1.0825094,2
37.417885,25.049583,3
9.003782,-42.489933,0
35.01943,29.595161,4
-31.471287,5.4995284,3
-30.440542,-17.442282,3
-9.440737,-11.035805,3
28.731096,22.178526,4
-17.379059,-27.637575,1
-46.07799,-9.5571575,3
6.842606,-14.627434,4
-13.957632,-44.293922,1
45.328255,-7.0172033,3
-6.3372207,37.517002,4
-40.671566,-24.490047,3
25.51294,39.62173,4
-8.4993,18.66091,1
15.775865,2.8848307,3
2.181944,10.633257,3
-5.6083817,1.6584665,0
12.963741,4.3736305,2
-7.6583443,6.9238243,0
-13.86579,11.921151,0
11.904914,-8.838645,4
40.891953,-17.419727,3
20.825407,0.12570132,3
-22.482079,-39.175407,3
-42.738262,-13.940112,3
-27.385185,-29.877155,0
-13.302255,-33.921886,1
-3.4622293,0.5447252,0
16.260612,4.2761555,1
5.105904,3.9000869,1
-22.479631,-27.458204,3
17.6626,-8.16938,3
24.038895,12.213362,4
26.269758,-19.850178,3
-35.613033,6.480678,3
-4.1925592,29.49964,4
-23.578564,25.620539,3
16.786077,-31.55495,4
-5.4589515,-12.731328,3
12.447599,37.941105,3
-43.403774,20.722923,1
17.321892,15.96763,1
-10.002229,-18.286077,4
-5.4648356,-12.813245,3
-44.632427,13.475252,4
23.093603,-22.173258,0
-4.764635,-37.530273,3
10.011533,-3.461464,4
-2.4333045,38.411488,3
26.265123,-16.7785,1
38.296448,-16.019653,4
-47.888287,16.44241,3
17.051147,15.909312,4
-20.368223,-4.4326825,4
2.1260135,-37.38158,2
32.081604,19.726357,3
-2.9304109,3.785424,4
25.421116,39.8128,4
18.467354,-13.059708,3
0.6246766,-29.10025,4
-2.023374,13.930083,2
25.830015,31.147516,4
20.284628,15.671657,4
17.628849,6.687343,1
-29.910496,10.861268,4
-9.418233,17.81482,4
-26.09974,-9.120912,4
-27.678251,-3.6612334,4
7.882674,-36.05332,1
21.63585,-11.076607,3
27.42088,-11.008582,3
-35.554253,19.171177,3
-18.169323,0.29235446,1
18.540789,-20.909897,3
32.07753,22.382383,3
30.504599,18.39006,4
38.02498,-29.719023,4
-47.361652,17.034891,3
33.477135,-1.608483,1
-41.57977,0.9557338,3
33.14347,-18.34844,3
8.153214,6.201366,1
-41.901558,18.340778,4
-47.144352,10.98634,2
-33.521725,16.606943,4
31.666441,9.643233,3
5.670291,27.613598,3
-0.34752578,28.705845,4
16.796682,45.634666,4
-46.467308,-8.82378,3
-16.800276,-25.456963,1
11.750653,11.511054,3
-20.136007,32.87661,2
14.736791,26.347776,2
39.09794,25.847286,0
-18.186296,-5.1384974,0
29.543451,39.499233,4
16.596025,-28.179585,3
9.022434,-22.731607,3
-31.64853,4.445324,3
40.586487,2.938693,4
-14.97241,-5.474752,4
-19.536428,-21.520037,0
-10.581423,14.316948,3
4.852559,-30.801085,4
0.65234,-39.820816,4
-21.51122,4.5148787,1
-20.70763,-20.34251,3
0.674613,-21.770008,1
-32.236015,18.265894,4
-19.556309,13.002461,0
-11.649229,-46.186672,1
38.644203,-11.946815,1
-19.611982,-39.032955,1
-36.78143,14.606496,4
16.849827,25.149782,4
-4.5529914,36.75182,4
3.4188247,6.3283935,2
2.1786735,-30.089888,4
-25.366058,12.687886,2
-7.982183,21.76806,4
9.382868,-32.488945,4
26.796303,-12.900323,3
-17.523705,-23.605095,3
-25.893555,38.376923,3
-33.721188,-26.678242,3
11.303491,48.815033,1
22.005533,-11.314098,3
30.291388,13.621156,4
-23.39006,-16.042635,4
19.312027,13.343977,4
4.2544675,-18.70279,4
-19.316072,-39.539673,3
23.79897,-3.6170552,3
20.895206,5.271225,4
12.00008,49.00812,1
19.254608,-21.61607,0
-12.589417,-1.2130984,3
-30.88413,3.326904,2
-32.12162,10.613468,4
-14.507827,4.2984114,3
-27.675964,-24.120188,3
40.83506,14.460576,4
-5.6585793,44.18009,3
-4.666314,5.7502046,3
-11.144621,13.3707,4
34.814224,20.887486,4
-40.049442,12.315745,4
-19.70987,-6.8475857,1
33.60115,13.754274,3
31.55991,31.282969,3
-18.881557,30.489866,4
-24.649355,-27.065098,3
-1.9193836,-0.36593,1
-19.303669,12.328492,3
-32.59722,-9.76739,1
-48.32045,-9.406342,3
11.362266,26.567062,3
-5.434881,-27.813646,1
7.0879874,13.360098,2
-35.086884,-5.292002,3
-31.768333,-21.918545,3
-8.6705065,-5.7158036,3
-37.864655,9.082069,3
33.934944,29.892134,4
-7.307605,-4.387296,0
11.685364,-44.027954,4
-1.0152607,-13.115625,0
16.67054,-42.767277,1
18.688736,8.251566,4
30.35318,21.215612,4
22.542479,-21.244123,0
-19.06376,-20.826897,1
11.6859045,-50.540524,4
-43.349136,-5.341805,4
24.5624,32.118904,4
36.952374,32.019493,4
-9.474746,-1.4055724,0
28.609167,22.623735,4
-44.144455,20.469868,2
5.596982,-36.828033,4
-2.9495647,44.778526,0
-35.81912,-17.235748,3
-28.979208,-40.630287,1
6.1501927,-17.888311,4
-25.134752,-2.9304833,4
28.484201,21.226469,4
-10.95537,-0.38286868,3
30.969227,17.991055,4
-28.85424,7.080232,3
-6.744306,-29.47279,3
-24.71309,-40.875862,1
2.4180136,-0.9269287,1
-31.192184,-36.01285,2
26.120821,-14.695671,1
37.771385,-7.892405,4
31.920866,10.158996,3
19.176695,-23.903355,3
24.44954,-2.6416721,3
9.893348,-22.765343,3
28.03042,32.439213,4
-26.156792,-33.014515,3
8.234584,14.19281,3
7.365578,34.31692,3
-2.5440402,-54.044018,0
-7.576425,48.626617,3
-19.062355,30.232971,4
-28.800955,-2.8461711,4
16.32987,4.3870807,4
45.524242,3.2723477,4
-7.910846,25.799297,2
-6.7053866,29.771366,2
13.509963,19.622002,2
20.564648,-27.995436,1
-8.225037,-18.03204,3
32.07425,-30.643993,3
-19.619184,32.848812,2
-18.842144,12.344231,2
-0.9900583,31.396772,3
25.770983,30.496183,4
26.089619,11.420102,3
30.644806,25.494358,3
7.0304,23.57131,3
39.843006,-9.2984,4
0.78367513,2.9589088,0
25.312834,10.241958,4
-9.586375,14.151087,4
38.36271,4.816147,4
-4.3349023,28.724876,4
24.572874,22.935307,4
-28.351156,-29.655355,1
27.708523,32.66198,4
3.9260352,3.2517917,3
5.525107,26.044367,3
-5.1508775,-15.228508,0
42.891487,16.249847,4
14.542715,-43.9984,4
-18.440908,-37.166874,3
-6.122198,-4.2714124,1
7.8381495,8.28853,3
15.599678,37.779423,3
-10.369143,8.668457,4
-22.562447,-32.005554,1
0.12967595,-29.754288,4
8.572552,-15.925733,0
25.946613,32.092125,4
7.679191,-35.334225,4
-21.453089,-7.811599,1
4.982978,27.657598,3
-36.946594,-17.778305,3
9.731825,-35.352673,4
-3.3158896,1.5705745,3
5.27015,25.704395,1
-17.227919,-37.305267,1
-18.549093,-27.908115,3
-22.008991,41.76007,3
40.764267,23.915674,4
-21.526836,13.537056,4
-12.579835,33.572487,4
28.308907,8.738533,4
-12.262826,-16.353048,2
9.144229,13.207891,2
-4.5787845,-8.455038,1
23.37784,-22.63516,0
-5.2863927,-41.671703,3
-42.654938,19.072367,4
19.32469,30.50534,4
4.483338,14.200126,2
-27.764994,19.321262,4
-21.23183,19.522188,2
-9.171137,-1.0621179,3
-5.9000626,43.85513,3
39.862858,20.123178,3
8.096287,18.43948,4
40.736046,-18.636147,1
11.2674265,-25.07136,4
-31.7166,16.153725,4
-23.997395,0.19584827,3
-8.152509,-15.794475,3
-3.716939,-34.53797,1
-27.639532,11.280983,4
-34.607265,-30.11983,3
5.2123847,-50.933365,4
10.827576,23.535887,4
10.593105,23.183289,4
17.799429,6.811998,0
-19.057467,-36.884502,2
0.30270886,16.267029,4
24.46075,-35.172607,4
-3.8831606,1.1962234,3
-21.217533,19.600693,3
-14.475801,7.0079584,4
-19.234415,1.2912469,1
-20.552095,46.131428,1
8.615566,8.2855625,3
-38.065727,-27.67052,0
48.569233,-3.643084,1
8.821449,26.401197,1
-15.7492285,2.4386764,1
-40.51525,-16.926712,3
28.226986,32.465446,4
-9.294556,-21.065742,4
2.0760572,6.1860466,3
-22.092257,-32.789463,1
-3.2923777,17.249521,2
-12.97153,23.618761,4
38.46408,-7.8910613,3
-23.023954,23.084137,4
23.166807,-22.289375,0
14.51926,8.006223,1
1.7508109,-10.423432,3
-13.265818,36.74345,4
-5.4776545,17.118992,3
18.999706,-19.104103,3
-5.06449,35.473267,3
-33.177723,10.983894,4
-32.225224,-39.555347,1
-5.320343,18.000013,2
-24.9477,-11.912981,4
41.314568,15.415644,4
-0.121042624,40.739056,4
-0.13524243,0.33753482,3
-19.815365,14.712213,3
5.5917134,5.06607,3
-5.4087176,-27.849136,1
-47.368023,13.190285,2
-3.8310947,-10.25722,3
-8.09046,7.61696,4
-18.297722,22.798784,4
6.410942,-20.792671,4
0.16659541,-21.395145,4
29.316809,18.37188,4
0.1398634,-20.41774,3
22.732996,-21.631649,0
-23.578894,20.81395,3
-29.0703,-20.950687,3
-7.9193563,21.499613,4
-26.8076,-6.8602443,3
-24.640135,6.1985617,4
-24.020195,-13.940488,4
20.529476,-4.426273,1
29.735865,19.95292,1
37.03471,-11.926167,4
10.833991,-49.24862,4
17.350035,19.614985,3
3.617926,20.200314,4
21.688232,-39.182804,2
20.255762,-28.810186,3
-2.7725139,39.914833,4
-23.000702,-42.16265,3
23.347548,18.244122,4
47.035324,4.950501,1
-47.664726,18.451958,2
-11.036637,-46.398228,1
-12.683692,9.498158,4
13.861282,32.692013,3
22.43915,-8.938729,3
31.364109,26.212143,4
-19.922981,42.791473,2
40.016758,-9.405078,4
27.308615,-22.696997,3
33.261444,27.197979,4
-22.84286,-5.456742,1
38.580723,-15.648937,4
-21.618105,-10.688401,4
17.597454,-6.6147847,3
2.8858268,-32.57619,4
22.803617,27.354351,4
-8.230114,-13.157587,3
39.389076,-19.443748,0
50.07324,4.0640216,3
-14.956802,8.484561,4
1.4622492,-4.251796,3
1.6547809,49.150414,1
45.561836,-3.3885524,4
13.477563,1.269493,4
36.357742,-22.01899,2
1.5109326,-46.701878,2
47.327152,-0.4965352,1
2.8880908,-9.885503,3
-19.838497,-10.18377,3
22.846231,-26.213137,2
32.72865,26.038631,4
23.735388,24.989473,3
11.215161,10.127056,3
11.861496,-35.052082,4
-45.530125,13.220896,4
34.2292,-32.17361,4
-2.9252644,28.430286,1
34.343163,26.697985,4
36.539135,-13.417602,4
29.242207,-38.760838,4
33.232494,-14.5345955,3
-8.436317,-10.985165,3
4.3672657,4.1595764,3
-6.583288,-28.789595,3
2.319697,20.478874,2
40.803806,33.143005,3
38.041904,-30.36978,3
-3.6953096,-12.21263,3
4.5641303,21.229935,4
14.516736,13.785921,3
11.750751,23.32722,3
36.916378,-15.921919,4
10.83045,23.760897,4
48.918797,-3.0188348,4
-39.379517,-23.89648,3
-2.6838534,29.693314,1
33.71119,-17.40849,1
4.6890054,41.505375,3
34.473385,26.752892,4
-11.52669,9.317287,4
18.167908,-46.545883,3
-16.523907,3.3570776,3
10.6251545,4.9857526,3
28.510906,14.61221,4
-30.841114,-6.059279,1
-8.041173,-5.2653522,3
18.412136,12.519847,4
-35.92414,-2.7540772,1
18.504887,-13.459473,3
-29.799667,-13.604046,1
-40.292656,-3.0809157,3
-2.9277496,-11.027984,3
6.3643575,2.7718956,0
36.61444,10.502672,4
-6.6544256,49.45303,4
39.726254,11.345,4
0.7688104,-4.5423174,3
-24.412542,-40.0676,0
45.30869,-23.812407,1
-14.770004,-6.8766003,1
-22.990047,29.292612,0
-18.073313,22.717764,4
3.1983945,5.1949053,4
27.2679,1.417386,4
-9.879233,-15.496274,4
4.072114,3.0145423,1
8.042059,-19.240131,3
34.375694,4.8090615,2
49.091408,-3.0019815,4
10.903356,-24.75991,4
37.44066,-7.189795,4
32.82258,28.841223,4
14.346481,8.037921,3
-3.077503,27.560871,1
-27.478962,-5.0236945,1
-4.74456,8.613102,4
-5.9154286,22.251965,4
0.056962047,-8.569802,1
14.601786,-30.88747,2
-31.895226,21.278824,3
-6.9253025,47.411396,3
1.3493019,-15.974343,4
-19.87242,-24.689322,3
-20.690077,-31.827574,1
-4.572214,-6.7904406,1
7.826541,12.038236,4
-27.384295,31.244104,2
22.850777,-7.6890793,3
39.236214,-9.876537,3
7.328513,1.12198,3
-33.482418,17.955055,4
-4.755985,-26.232288,3
15.3176365,-13.801833,4
-24.300772,-9.588882,4
29.274055,11.580235,3
8.834041,48.397182,1
-19.274221,-25.312046,3
36.03321,-6.241467,4
-22.407846,-41.382015,3
8.190005,-16.349073,3
4.5249825,-50.273167,4
10.562008,23.209328,4
-14.947727,-44.519135,1
32.520206,27.080261,4
-25.310698,-28.767683,3
37.70644,17.762842,3
21.369036,-23.24926,0
-4.7643104,36.524155,4
28.046461,-20.389631,3
-36.82115,-32.336597,3
25.10663,16.831089,4
15.059802,-38.885025,1
-8.778972,-8.29548,1
-5.276872,10.739637,3
-32.504417,-2.4194458,4
-46.1124,-9.924389,3
8.197151,17.644915,1
-37.008537,10.37478,1
17.170153,-40.9106,3
1.8900764,-10.068364,0
-10.255825,17.128223,1
-6.613606,45.36455,2
3.4597278,-28.578194,4
-39.354374,-13.663458,3
-27.972092,-8.841634,3
0.37000212,-12.582398,4
-23.766642,-7.367754,3
-40.512768,23.989708,3
16.441996,2.2475305,1
0.58093065,-13.615785,0
-8.437001,-5.6240215,3
-30.782675,35.370472,3
26.625622,18.686594,4
7.0665383,-6.439985,3
-31.016537,-24.949997,2
-16.749033,33.118336,2
27.034754,11.959069,4
22.697548,19.256685,4
38.16362,-13.762815,1
-6.532285,20.045269,2
47.07014,-22.154116,1
-15.142215,-40.442295,1
23.326128,33.50423,4
2.898045,51.283752,1
16.64174,7.550427,2
-39.79399,12.512136,4
-7.6733456,-19.013006,3
-42.47606,9.800431,3
32.196075,-34.021206,3
-5.5211496,-10.671846,3
14.903874,-24.803268,4
17.692747,-21.20116,4
0.31526956,22.861788,1
23.451212,24.97045,3
27.768644,40.12395,3
4.034003,4.265473,3
-9.356379,-17.677279,3
-19.193344,-40.031445,3
20.855354,22.182255,4
39.759457,13.3852625,4
-34.883286,3.4505622,3
3.6027844,22.213438,3
-30.35334,-32.58194,3
-36.92764,5.8933964,0
27.607502,11.168261,4
12.5548725,49.08184,1
-25.003555,-26.456818,4
-14.511705,5.248887,3
-8.929547,-21.589777,4
39.951786,-12.383538,1
7.25659,-19.444769,1
17.836126,-29.240202,1
27.097038,11.384434,4
5.620891,47.37671,1
25.876404,14.210521,4
-0.50686103,-16.749022,4
-45.01111,18.93633,3
-44.083847,10.824137,3
14.533912,-19.140936,4
41.66346,13.471099,4
-34.46353,-11.091228,4
5.8838744,-10.919466,4
-8.222879,47.538918,4
-22.421755,-33.949326,3
-0.97128147,-17.216694,4
41.822372,-11.627619,4
-16.060215,7.673983,3
-5.457001,-43.50676,0
28.365301,38.760677,4
-4.4519954,0.33650178,3
8.490915,-3.9419065,3
-30.45259,37.69472,4
-6.322905,-8.936024,1
38.913685,29.282389,4
-35.43611,3.2025478,3
40.137005,6.9737077,1
-46.19601,13.686051,4
23.435188,18.160074,4
44.36925,-15.1321125,1
12.617179,39.786087,1
-21.275887,-7.189389,1
9.163443,-48.22406,4
-12.064843,-26.11528,3
-24.70643,-18.739708,1
19.863214,-5.130154,1
47.884735,2.0071707,4
35.92543,28.588984,4
-16.311665,36.66125,4
-25.959976,38.35345,3
12.606898,-25.629541,4
-28.877317,-3.4883797,0
-6.3274956,4.3725114,4
-5.950146,10.585074,4
-18.917,0.6780822,3
4.6644335,25.661947,4
17.46222,-8.098277,3
-1.2199835,-10.073062,3
-12.493563,-1.0665597,3
-7.4685607,-32.608414,3
-17.671072,8.168295,4
13.126176,22.948881,2
-26.453203,35.42074,4
13.119236,-15.903822,4
0.9141513,-6.589653,0
-28.972277,18.273241,3
5.303662,25.333591,4
-28.99517,39.185543,4
-25.912956,5.87527,4
-21.95709,41.87654,3
7.6956306,1.099942,3
-9.396926,13.3556795,4
40.36428,3.356552,3
2.382441,-2.854321,3
-8.0809765,21.556404,4
-6.7343144,35.539734,4
-8.066229,9.371678,4
4.0514865,14.271243,3
-23.596622,-14.73031,4
6.4125876,5.095287,2
-22.633524,-27.892673,3
-18.156206,43.87694,0
-34.53525,21.95042,3
7.212477,-16.7154,4
15.790161,-31.74383,3
17.554802,-24.25926,4
-26.040188,0.04700788,4
-22.831835,-37.25207,3
9.70194,-15.010927,4
15.209243,20.298586,4
-23.63551,-10.619272,4
-30.315012,-22.160334,3
-46.81513,15.903995,3
17.303677,16.478529,2
10.228982,14.3648,2
-41.564224,-13.42711,3
2.9853404,-3.8200912,1
11.061635,7.6891155,3
-7.285401,1.1058716,3
13.4623,5.721151,3
-30.65387,-17.496353,3
-28.40164,-23.802452,3
43.45821,17.295732,4
35.754856,1.0565121,2
-19.379593,34.1167,4
29.525692,10.82421,3
5.1257467,-44.040543,3
-2.065965,2.3817437,3
-25.181847,33.10121,1
-15.516162,25.08759,4
15.453792,17.201479,3
8.737623,13.687154,4
13.649776,-39.16409,3
-24.042124,-28.304058,3
4.86223,-12.507726,4
-24.744583,-15.554943,4
22.144913,-17.524015,0
33.93828,4.868986,4
18.301065,21.45693,1
-0.98630905,31.572136,1
-14.909354,-44.385956,1
-20.038248,-24.700663,3
37.071198,-11.3515005,4
18.71028,-46.444527,4
-21.622671,4.528382,4
7.5378766,11.745182,4
10.0870905,-15.694238,4
-11.383807,-18.367348,4
38.14824,-18.517595,0
-21.863705,-10.30814,0
-35.18679,12.106863,2
-34.107536,21.83914,3
-3.3961434,38.42357,1
-12.059474,10.6235075,4
43.314877,16.60016,4
34.90845,14.299659,0
8.645815,6.655848,3
30.175201,16.096159,4
16.28157,6.8311396,2
-5.6317196,-10.739687,3
14.535148,8.331289,3
9.696283,-15.195748,4
-8.090307,47.620823,1
-12.723702,12.736096,3
-16.312235,-3.0319953,3
2.805703,-13.98233,4
-28.806591,38.76081,4
20.941881,-13.620494,3
-6.929419,-32.15716,0
18.103226,9.286139,2
27.78451,-17.766012,3
21.798058,21.091759,4
28.93317,-24.692293,3
29.471586,-38.5836,3
-39.6616,18.341427,4
-13.400405,25.768942,4
-32.35956,32.632843,3
-6.7095757,-49.738865,4
-13.087335,34.74077,2
-32.098213,7.500568,4
-8.267494,16.884846,3
8.231971,12.716053,3
26.488838,10.874564,4
22.092297,-10.414873,3
50.29465,2.2234435,3
4.682755,4.363827,1
2.3678386,-44.4604,1
30.46543,37.856052,0
9.675111,-48.399494,4
15.424284,-13.729889,4
16.81213,-0.8117708,3
17.220886,37.201054,3
10.177449,-39.68952,1
-9.603918,19.507372,2
4.6310015,40.99395,3
15.46687,-1.7265551,1
-42.596928,20.16585,4
-19.68782,-6.45636,4
-15.726552,-12.869292,4
-8.631123,48.03154,2
-9.795128,-30.370388,1
23.205359,0.87567186,3
8.4569,3.6821604,3
33.07289,-16.138124,3
-20.253197,-19.492132,3
28.152151,37.032116,4
-4.480818,0.20675772,3
26.665033,-33.83174,3
-46.040787,14.295461,4
1.2395941,-28.819286,3
27.40576,-19.63944,3
2.7176554,-15.437818,4
-6.999739,36.777195,1
-6.1852546,-32.246387,3
-28.922327,34.139088,0
14.092999,34.481785,4
35.500988,25.955416,4
9.618543,-48.10006,3
-13.500834,10.953856,4
28.160204,28.084934,3
-30.96343,-35.955994,3
-9.100313,2.3356063,3
15.044907,6.406079,3
28.748331,27.035988,3
26.232563,-4.898978,3
1.2685158,-28.722351,4
4.442897,34.0491,1
24.109804,29.944195,4
