feature_name,feature_importance,label
JAILNAME_EPMSCAPARTADO,12,2
JAILNAME_CPMSCHIQUINQUIRA,12,2
JAILNAME_EPMSCSANTANDERDEQUILICHAO,12,2
JAILNAME_EPMSCGIRARDOT,12,2
JAILNAME_EPCYOPAL,11,2
JAILNAME_ECARMEROGUAYABAL,11,2
HEALTHINDEX,11,2
REGIONALNME_CENTRAL,11,2
JAILNAME_RMBUCARAMANGA,11,2
JAILNAME_EPMSCPITALITO,11,2
JAILNAME_EPMSCNEIVA,10,2
LIFEXP,10,2
JAILNAME_EPMSCIPIALES,10,2
JAILNAME_CPMSESPINAL,10,2
JAILNAME_EPMSCSOGAMOSO,10,2
JAILNAME_EPMSCACACIAS,10,2
JAILNAME_EPMSCBOLIVARCAUCA,10,2
JAILNAME_EPAMSCASCOMBITA,10,2
JAILNAME_EPMSCFLORENCIA,9,2
timejail_day,9,2
JAILNAME_EPCJAMUNDI,9,2
JAILNAME_EPMSCPUERTOTEJADA,9,2
JAILNAME_EPMSCZIPAQUIRA,9,2
JAILNAME_CPAMSPALMIRA,9,2
JAILNAME_EPMSCDUITAMA,9,2
JAILNAME_EPMSCBUGA,9,2
JAILNAME_EPMSCVILLAVICENCIO,9,2
JAILNAME_EPMSCSANTAROSADEVITERBOJYPMUJERES,9,2
JAILNAME_EPMSCBUENAVENTURA,9,2
JAILNAME_CPMSFUSAGASUGA,9,2
JAILNAME_CPMSPAZDEARIPORO,9,2
JAILNAME_EPMSCGARZON,9,2
JAILNAME_CPMSTULUA,9,2
JAILNAME_EPMSCRIOSUCIO,8,2
JAILNAME_EPLASHELICONIASDEFLORENCIA,8,2
JAILNAME_EPMSCCARTAGO,8,2
JAILNAME_EPMSCLIBANO,8,2
JAILNAME_EPMSCVELEZ,8,2
MADRE_GESTANTE,8,2
REGIONALNME_OCCIDENTE,8,2
GENERO,7,2
JAILNAME_EPMSCCAQUEZA,7,2
JAILNAME_EPMSCVILLETA,7,2
JAILNAME_EPCGUAMO,7,2
JAILNAME_RMBOGOTA,7,2
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEJAMUNDICONDENADOS,7,2
JAILNAME_EPMSSANGIL,7,2
JAILNAME_EPMSCAGUACHICA,7,2
JAILNAME_EPMSCAGUADAS,7,2
JAILNAME_EPMSCARAUCA,7,2
JAILNAME_CPMSMELGAR,7,2
JAILNAME_EPMSCTUQUERRES,7,2
JAILNAME_EPMSCTUMACO,7,2
JAILNAME_EPMSCFRESNO,7,2
JAILNAME_EPMSCCHAPARRAL,7,2
JAILNAME_EPMSCHONDA,7,2
JAILNAME_EPMSCCAICEDONIA,6,2
