feature_name,feature_importance,label
JAILNAME_EPMSCSANTANDERDEQUILICHAO,47,2
JAILNAME_EPAMSCASCOMBITA,47,2
JAILNAME_EPMSCGARZON,47,2
JAILNAME_EPMSCAPARTADO,47,2
JAILNAME_EPMSCBUENAVENTURA,46,2
JAILNAME_EPMSCCARTAGO,45,2
JAILNAME_EPMSCDUITAMA,45,2
JAILNAME_CPMSESPINAL,44,2
JAILNAME_EPMSCSANTAROSADEVITERBOJYPMUJERES,42,2
JAILNAME_EPMSCLIBANO,40,2
JAILNAME_EPMSCVELEZ,40,2
MADRE_GESTANTE,40,2
JAILNAME_EPMSCAGUACHICA,40,2
JAILNAME_EPMSCFRESNO,40,2
JAILNAME_EPMSCAGUADAS,38,2
JAILNAME_EPMSCTUQUERRES,38,2
JAILNAME_EPMSCRIOSUCIO,38,2
JAILNAME_EPMSCTUMACO,37,2
JAILNAME_EPMSCCAICEDONIA,37,2
JAILNAME_RMDEJAMUNDI,37,2
JAILNAME_EPMSCPUERTOTEJADA,36,2
JAILNAME_EPMSCIBAGUEERE,36,2
JAILNAME_EPMSRAMIRIQUI,36,2
JAILNAME_EPMSCCHAPARRAL,36,2
JAILNAME_CPMSCHOCONTA,36,2
JAILNAME_EPCGUAMO,36,2
JAILNAME_EPMSCCAQUEZA,36,2
JAILNAME_ECARMEROGUAYABAL,36,2
JAILNAME_EPMSCPENSILVANIA,36,2
JAILNAME_EPMSCPACORA,36,2
JAILNAME_EPMSCVILLETA,35,2
JAILNAME_EPMSCLAUNION,35,2
JAILNAME_CPMSMONIQUIRA,35,2
JAILNAME_EPMSCISTMINA,35,2
JAILNAME_EPMSCELBORDO,35,2
JAILNAME_EPMSCGRANADA,35,2
JAILNAME_CPMSGARAGOA,34,2
JAILNAME_CPMSMELGAR,34,2
JAILNAME_EPMSCROLDANILLO,33,2
JAILNAME_EPMSCSILVIA,33,2
JAILNAME_EPMSCFACATATIVA,32,2
JAILNAME_CMSSANTAFEDEANTIOQUIA,32,2
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEIBAGUEPICALEASINDICADOS,32,2
REGIONALNME_CENTRAL,32,2
JAILNAME_RMPEDREGALMEDELLIN,31,2
COUNTRY_REPUBLICOFCOLOMBIA,31,2
JAILNAME_EPMSCZIPAQUIRA,31,2
JAILNAME_EPMSCLAPLATA,31,2
JAILNAME_CPMSPURIFICACION,30,2
JAILNAME_CPMSCHIQUINQUIRA,30,2
JAILNAME_EPMSCGUATEQUE,29,2
year,29,2
JAILNAME_CPMSFUSAGASUGA,29,2
